dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.264703,19.213519,7.958918,4.883199,-2.946258,-9.020558,0.611978
0.010000,7.304560,19.241208,8.007449,4.853108,-3.009022,-6.276368,0.602330
0.010000,7.344429,19.268337,8.055673,4.822388,-3.072084,-6.306233,0.592657
0.010000,7.384298,19.294906,8.103584,4.791035,-3.135295,-6.321157,0.582965
0.010000,7.424155,19.320912,8.151174,4.759050,-3.198505,-6.320932,0.573258
0.010000,7.463987,19.346354,8.198439,4.726434,-3.261560,-6.305483,0.563544
0.010000,7.503783,19.371231,8.245370,4.693191,-3.324307,-6.274724,0.553828
0.010000,7.543530,19.395544,8.291964,4.659325,-3.386594,-6.228765,0.544116
0.010000,7.583215,19.419293,8.338212,4.624842,-3.448274,-6.167997,0.534414
0.010000,7.622825,19.442479,8.384110,4.589750,-3.509199,-6.092431,0.524727
0.010000,7.662349,19.465103,8.429650,4.554058,-3.569227,-6.002796,0.515061
0.010000,7.701772,19.487168,8.474828,4.517776,-3.628221,-5.899463,0.505422
0.010000,7.741082,19.508675,8.519637,4.480915,-3.686051,-5.782994,0.495815
0.010000,7.780267,19.529628,8.564072,4.443489,-3.742593,-5.654170,0.486246
0.010000,7.819313,19.550029,8.608127,4.405512,-3.797733,-5.513996,0.476718
0.010000,7.858209,19.569884,8.651797,4.366998,-3.851358,-5.362489,0.467239
0.010000,7.896941,19.589196,8.695077,4.327965,-3.903375,-5.201763,0.457812
0.010000,7.935497,19.607970,8.737961,4.288428,-3.953689,-5.031401,0.448442
0.010000,7.973866,19.626211,8.780445,4.248405,-4.002227,-4.853719,0.439134
0.010000,8.012035,19.643925,8.822524,4.207916,-4.048912,-4.668508,0.429892
0.010000,8.049993,19.661118,8.864194,4.166979,-4.093685,-4.477330,0.420721
0.010000,8.087727,19.677797,8.905450,4.125614,-4.136501,-4.281598,0.411624
0.010000,8.125228,19.693967,8.946289,4.083841,-4.177314,-4.081250,0.402605
0.010000,8.162483,19.709637,8.986705,4.041680,-4.216097,-3.878332,0.393668
0.010000,8.199483,19.724813,9.026697,3.999152,-4.252823,-3.672655,0.384816
0.010000,8.236218,19.739504,9.066260,3.956277,-4.287493,-3.466967,0.376053
0.010000,8.272676,19.753717,9.105390,3.913076,-4.320090,-3.259701,0.367381
0.010000,8.308849,19.767460,9.144086,3.869570,-4.350630,-3.053945,0.358804
