dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.509380,17.894502,10.377633,1.462607,-2.129799,-0.638619,0.168710
0.010000,9.523595,17.896883,10.392045,1.441240,-2.136703,-0.690414,0.163278
0.010000,9.537610,17.899154,10.406243,1.419799,-2.144083,-0.737940,0.157960
0.010000,9.551424,17.901318,10.420226,1.398280,-2.151884,-0.780130,0.152753
0.010000,9.565036,17.903378,10.433993,1.376679,-2.160063,-0.817905,0.147658
0.010000,9.578444,17.905338,10.447543,1.354994,-2.168580,-0.851673,0.142673
0.010000,9.591645,17.907201,10.460875,1.333220,-2.177390,-0.881038,0.137797
0.010000,9.604638,17.908971,10.473988,1.311355,-2.186453,-0.906257,0.133031
0.010000,9.617422,17.910652,10.486882,1.289398,-2.195740,-0.928729,0.128372
0.010000,9.629995,17.912246,10.499556,1.267346,-2.205203,-0.946297,0.123820
0.010000,9.642355,17.913756,10.512008,1.245197,-2.214820,-0.961715,0.119374
0.010000,9.654501,17.915186,10.524237,1.222952,-2.224555,-0.973446,0.115034
0.010000,9.666431,17.916539,10.536243,1.200608,-2.234383,-0.982816,0.110797
0.010000,9.678143,17.917817,10.548025,1.178165,-2.244265,-0.988217,0.106664
0.010000,9.689636,17.919025,10.559581,1.155624,-2.254193,-0.992741,0.102633
0.010000,9.700908,17.920163,10.570911,1.132982,-2.264124,-0.993105,0.098704
0.010000,9.711959,17.921236,10.582013,1.110242,-2.274048,-0.992489,0.094875
0.010000,9.722786,17.922246,10.592887,1.087402,-2.283941,-0.989250,0.091146
0.010000,9.733388,17.923196,10.603532,1.064465,-2.293782,-0.984061,0.087516
0.010000,9.743764,17.924087,10.613946,1.041429,-2.303553,-0.977106,0.083983
0.010000,9.753912,17.924924,10.624129,1.018297,-2.313235,-0.968247,0.080547
0.010000,9.763832,17.925708,10.634080,0.995069,-2.322816,-0.958057,0.077207
0.010000,9.773522,17.926442,10.643798,0.971746,-2.332279,-0.946295,0.073962
0.010000,9.782980,17.927128,10.653281,0.948330,-2.341610,-0.933169,0.070811
0.010000,9.792206,17.927768,10.662529,0.924822,-2.350798,-0.918779,0.067753
0.010000,9.801199,17.928365,10.671541,0.901223,-2.359830,-0.903219,0.064788
0.010000,9.809957,17.928920,10.680317,0.877536,-2.368700,-0.886938,0.061915
0.010000,9.818479,17.929437,10.688854,0.853762,-2.377390,-0.869035,0.059132
0.010000,9.826764,17.929916,10.697153,0.829924,-2.383835,-0.644455,0.056439
0.010000,9.834814,17.930360,10.705216,0.806209,-2.371497,1.233792,0.053835
0.010000,9.842631,17.930772,10.713043,0.782786,-2.342338,2.915874,0.051317
0.010000,9.850218,17.931152,10.720640,0.759658,-2.312818,2.952030,0.048884
0.010000,9.857578,17.931504,10.728008,0.736828,-2.282939,2.987874,0.046534
0.010000,9.864713,17.931828,10.735151,0.714301,-2.252719,3.022032,0.044264
0.010000,9.871628,17.932126,10.742072,0.692079,-2.222152,3.056621,0.042074
0.010000,9.878324,17.932401,10.748774,0.670167,-2.191255,3.089700,0.039961
0.010000,9.884805,17.932654,10.755259,0.648567,-2.160031,3.122419,0.037923
0.010000,9.891073,17.932885,10.761532,0.627282,-2.128483,3.154808,0.035960
0.010000,9.897133,17.933098,10.767595,0.606315,-2.096629,3.185371,0.034068
0.010000,9.902986,17.933292,10.773452,0.585671,-2.064469,3.216028,0.032247
0.010000,9.908637,17.933469,10.779106,0.565351,-2.032020,3.244954,0.030495
0.010000,9.914088,17.933631,10.784559,0.545358,-1.999280,3.273935,0.028809
0.010000,9.919343,17.933778,10.789816,0.525695,-1.966261,3.301963,0.027190
0.010000,9.924405,17.933912,10.794880,0.506365,-1.932980,3.328077,0.025634
0.010000,9.929277,17.934033,10.799754,0.487371,-1.899432,3.354782,0.024141
0.010000,9.933963,17.934143,10.804441,0.468715,-1.865640,3.379155,0.022710
0.010000,9.938466,17.934242,10.808945,0.450399,-1.831603,3.403788,0.021337
0.010000,9.942789,17.934331,10.813269,0.432425,-1.797329,3.427326,0.020023
0.010000,9.946936,17.934412,10.817417,0.414797,-1.762834,3.449565,0.018765
0.010000,9.950911,17.934484,10.821392,0.397516,-1.728126,3.470737,0.017562
0.010000,9.954716,17.934549,10.825198,0.380584,-1.693201,3.492505,0.016413
0.010000,9.958356,17.934606,10.828838,0.364003,-1.658084,3.511680,0.015317
0.010000,9.961833,17.934658,10.832316,0.347775,-1.622776,3.530870,0.014271
0.010000,9.965152,17.934704,10.835635,0.331902,-1.587280,3.549584,0.013275
0.010000,9.968315,17.934744,10.838799,0.316386,-1.551616,3.566346,0.012328
0.010000,9.971327,17.934780,10.841811,0.301228,-1.515778,3.583880,0.011427
0.010000,9.974191,17.934811,10.844675,0.286431,-1.479790,3.598776,0.010572
0.010000,9.976911,17.934839,10.847395,0.271994,-1.443639,3.615045,0.009761
0.010000,9.979490,17.934863,10.849974,0.257921,-1.407354,3.628557,0.008994
0.010000,9.981932,17.934884,10.852416,0.244211,-1.370927,3.642734,0.008268
0.010000,9.984241,17.934903,10.854725,0.230868,-1.334372,3.655437,0.007583
0.010000,9.986420,17.934918,10.856904,0.217891,-1.297692,3.668026,0.006937
0.010000,9.988473,17.934932,10.858957,0.205282,-1.260902,3.678993,0.006330
0.010000,9.990403,17.934944,10.860887,0.193042,-1.223996,3.690571,0.005759
0.010000,9.992215,17.934954,10.862699,0.181172,-1.186993,3.700324,0.005224
0.010000,9.993911,17.934962,10.864396,0.169673,-1.149884,3.710926,0.004723
0.010000,9.995497,17.934969,10.865981,0.158546,-1.112698,3.718599,0.004256
0.010000,9.996975,17.934975,10.867459,0.147792,-1.075414,3.728368,0.003821
0.010000,9.998349,17.934980,10.868833,0.137411,-1.038058,3.735649,0.003416
0.010000,9.999623,17.934984,10.870107,0.127405,-1.000627,3.743105,0.003041
0.010000,10.000801,17.934988,10.871285,0.117774,-0.963127,3.749992,0.002695
0.010000,10.001886,17.934990,10.872370,0.108518,-0.925563,3.756360,0.002377
0.010000,10.002882,17.934993,10.873366,0.099639,-0.887943,3.761975,0.002084
0.010000,10.003793,17.934994,10.874278,0.091136,-0.850267,3.767625,0.001817
0.010000,10.004624,17.934996,10.875108,0.083011,-0.812538,3.772934,0.001574
0.010000,10.005376,17.934997,10.875861,0.075263,-0.774776,3.776185,0.001353
0.010000,10.006055,17.934998,10.876540,0.067893,-0.736959,3.781702,0.001154
0.010000,10.006664,17.934998,10.877149,0.060902,-0.699111,3.784739,0.000976
0.010000,10.007207,17.934999,10.877691,0.054290,-0.661234,3.787708,0.000817
0.010000,10.007688,17.934999,10.878172,0.048057,-0.623319,3.791511,0.000676
0.010000,10.008110,17.934999,10.878594,0.042203,-0.585384,3.793564,0.000553
0.010000,10.008477,17.935000,10.878961,0.036729,-0.547423,3.796051,0.000445
0.010000,10.008793,17.935000,10.879278,0.031634,-0.509441,3.798180,0.000353
0.010000,10.009062,17.935000,10.879547,0.026920,-0.471443,3.799791,0.000274
0.010000,10.009288,17.935000,10.879773,0.022585,-0.433428,3.801489,0.000208
0.010000,10.009475,17.935000,10.879959,0.018631,-0.395403,3.802527,0.000154
0.010000,10.009625,17.935000,10.880110,0.015058,-0.357364,3.803939,0.000110
0.010000,10.009744,17.935000,10.880228,0.011865,-0.319321,3.804280,0.000075
0.010000,10.009834,17.935000,10.880319,0.009052,-0.281265,3.805613,0.000048
0.010000,10.009901,17.935000,10.880385,0.006620,-0.243206,3.805894,0.000029
0.010000,10.009946,17.935000,10.880431,0.004568,-0.205150,3.805629,0.000016
0.010000,10.009975,17.935000,10.880460,0.002898,-0.167077,3.807267,0.000007
0.010000,10.009991,17.935000,10.880476,0.001607,-0.129012,3.806480,0.000003
0.010000,10.009998,17.935000,10.880483,0.000698,-0.090945,3.806746,0.000000
0.010000,10.010000,17.935000,10.880484,0.000169,-0.052876,3.806899,0.000000
0.010000,10.010000,17.935000,10.880484,0.000000,-0.016921,3.595525,0.000000
