dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.266118,10.342792,7.700372,3.137377,-3.374269,-1.563187,5.766616
0.010000,8.293149,10.327545,7.731406,3.103487,-3.388961,-1.469230,5.772582
0.010000,8.319974,10.312624,7.762101,3.069460,-3.402742,-1.378044,5.778602
0.010000,8.346588,10.298031,7.792454,3.035303,-3.415642,-1.290022,5.784672
0.010000,8.372990,10.283763,7.822464,3.001026,-3.427697,-1.205515,5.790790
0.010000,8.399175,10.269819,7.852131,2.966637,-3.438946,-1.124896,5.796951
0.010000,8.425141,10.256196,7.881453,2.932259,-3.437758,0.118744,5.803153
0.010000,8.450888,10.242893,7.910434,2.898100,-3.415892,2.186667,5.809391
0.010000,8.476416,10.229904,7.939077,2.864247,-3.385308,3.058365,5.815664
0.010000,8.501725,10.217226,7.967384,2.830701,-3.354599,3.070936,5.821968
0.010000,8.526816,10.204856,7.995358,2.797463,-3.323795,3.080396,5.828300
0.010000,8.551689,10.192788,8.023004,2.764534,-3.292928,3.086650,5.834658
0.010000,8.576343,10.181020,8.050323,2.731914,-3.262032,3.089606,5.841039
0.010000,8.600780,10.169547,8.077319,2.699602,-3.231140,3.089181,5.847439
0.010000,8.624999,10.158365,8.103995,2.667599,-3.200287,3.085322,5.853856
0.010000,8.649001,10.147469,8.130354,2.635904,-3.169507,3.077970,5.860287
0.010000,8.672786,10.136857,8.156399,2.604516,-3.138836,3.067109,5.866729
0.010000,8.696354,10.126522,8.182133,2.573433,-3.108309,3.052713,5.873179
0.010000,8.719706,10.116462,8.207560,2.542653,-3.077961,3.034780,5.879635
0.010000,8.742841,10.106672,8.232682,2.512175,-3.047828,3.013360,5.886093
0.010000,8.765761,10.097147,8.257502,2.481996,-3.017943,2.988449,5.892551
0.010000,8.788465,10.087883,8.282023,2.452112,-2.988343,2.960083,5.899006
0.010000,8.810953,10.078875,8.306248,2.422522,-2.959058,2.928435,5.905455
0.010000,8.833226,10.070121,8.330180,2.393220,-2.930124,2.893398,5.911895
0.010000,8.855285,10.061614,8.353822,2.364205,-2.901571,2.855283,5.918324
0.010000,8.877129,10.053350,8.377177,2.335470,-2.873431,2.814007,5.924739
0.010000,8.898758,10.045326,8.400247,2.307013,-2.845734,2.769751,5.931138
0.010000,8.920174,10.037536,8.423035,2.278828,-2.818506,2.722765,5.937518
0.010000,8.941376,10.029977,8.445544,2.250910,-2.791777,2.672948,5.943876
0.010000,8.962364,10.022643,8.467777,2.223254,-2.765570,2.620714,5.950211
0.010000,8.983139,10.015531,8.489736,2.195855,-2.739910,2.565940,5.956519
0.010000,9.003701,10.008637,8.511423,2.168707,-2.714819,2.509139,5.962798
0.010000,9.024050,10.001955,8.532841,2.141804,-2.690318,2.450077,5.969046
0.010000,9.044186,9.995482,8.553992,2.115140,-2.666425,2.389284,5.975261
0.010000,9.064111,9.989212,8.574879,2.088708,-2.643158,2.326745,5.981440
0.010000,9.083822,9.983143,8.595504,2.062503,-2.620532,2.262605,5.987582
0.010000,9.103322,9.977270,8.615869,2.036517,-2.598559,2.197251,5.993684
0.010000,9.122610,9.971588,8.635977,2.010745,-2.577251,2.130772,5.999744
0.010000,9.141687,9.966094,8.655829,1.985179,-2.556619,2.063196,6.005761
0.010000,9.160551,9.960783,8.675427,1.959812,-2.536671,1.994830,6.011732
0.010000,9.179204,9.955650,8.694773,1.934638,-2.517411,1.925973,6.017656
0.010000,9.197646,9.950693,8.713870,1.909649,-2.498844,1.856725,6.023531
0.010000,9.215877,9.945907,8.732718,1.884840,-2.480974,1.787043,6.029355
0.010000,9.233896,9.941288,8.751320,1.860202,-2.463801,1.717318,6.035127
0.010000,9.251704,9.936831,8.769677,1.835728,-2.447323,1.647792,6.040845
0.010000,9.269302,9.932534,8.787791,1.811413,-2.431539,1.578411,6.046508
0.010000,9.286687,9.928392,8.805664,1.787248,-2.416445,1.509344,6.052114
0.010000,9.303862,9.924402,8.823296,1.763228,-2.402036,1.440950,6.057662
0.010000,9.320826,9.920559,8.840690,1.739345,-2.388305,1.373097,6.063150
0.010000,9.337578,9.916860,8.857846,1.715593,-2.375245,1.306003,6.068578
0.010000,9.354119,9.913301,8.874765,1.691964,-2.362844,1.240012,6.073944
0.010000,9.370449,9.909878,8.891450,1.668453,-2.351097,1.174706,6.079247
0.010000,9.386567,9.906589,8.907900,1.645053,-2.339988,1.110945,6.084486
0.010000,9.402474,9.903429,8.924118,1.621758,-2.329508,1.047949,6.089660
0.010000,9.418169,9.900395,8.940103,1.598562,-2.319642,0.986666,6.094768
0.010000,9.433652,9.897483,8.955858,1.575458,-2.310377,0.926496,6.099810
0.010000,9.448923,9.894690,8.971382,1.552441,-2.301699,0.867813,6.104784
0.010000,9.463982,9.892012,8.986677,1.529505,-2.293592,0.810715,6.109689
0.010000,9.478829,9.889447,9.001744,1.506645,-2.286038,0.755323,6.114526
0.010000,9.493463,9.886992,9.016582,1.483855,-2.279026,0.701184,6.119293
0.010000,9.507884,9.884641,9.031194,1.461129,-2.272535,0.649133,6.123990
0.010000,9.522092,9.882394,9.045578,1.438464,-2.266552,0.598319,6.128615
0.010000,9.536086,9.880246,9.059737,1.415853,-2.261055,0.549647,6.133170
0.010000,9.549867,9.878195,9.073670,1.393293,-2.256029,0.502635,6.137653
0.010000,9.563435,9.876237,9.087378,1.370778,-2.251459,0.457014,6.142063
0.010000,9.576788,9.874369,9.100861,1.348305,-2.247323,0.413611,6.146401
0.010000,9.589926,9.872589,9.114119,1.325869,-2.243604,0.371905,6.150665
0.010000,9.602850,9.870894,9.127154,1.303466,-2.240287,0.331635,6.154857
0.010000,9.615559,9.869281,9.139965,1.281093,-2.237352,0.293512,6.158975
0.010000,9.628053,9.867746,9.152552,1.258745,-2.234783,0.256909,6.163019
0.010000,9.640331,9.866289,9.164917,1.236419,-2.232562,0.222173,6.166989
0.010000,9.652393,9.864905,9.177058,1.214112,-2.230671,0.189078,6.170884
