dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.286344,7.764264,8.809495,2.272242,-3.794816,-0.413602,6.146401
0.010000,9.308485,7.761265,8.831838,2.234257,-3.798533,-0.371624,6.150665
0.010000,9.330260,7.758409,8.853800,2.196238,-3.801852,-0.331971,6.154857
0.010000,9.351670,7.755691,8.875382,2.158190,-3.804787,-0.293430,6.158975
0.010000,9.372714,7.753107,8.896583,2.120117,-3.807357,-0.257031,6.163019
0.010000,9.393389,7.750652,8.917403,2.082021,-3.809578,-0.222145,6.166989
0.010000,9.413694,7.748322,8.937843,2.043906,-3.811469,-0.189107,6.170884
0.010000,9.433630,7.746112,8.957900,2.005776,-3.813047,-0.157803,6.174706
0.010000,9.453195,7.744018,8.977577,1.967633,-3.814327,-0.127936,6.178453
0.010000,9.472387,7.742036,8.996871,1.929479,-3.815328,-0.100097,6.182125
0.010000,9.491208,7.740162,9.015785,1.891319,-3.816062,-0.073430,6.185723
0.010000,9.509654,7.738391,9.034316,1.853153,-3.816548,-0.048583,6.189246
0.010000,9.527727,7.736720,9.052466,1.814985,-3.816801,-0.025349,6.192694
0.010000,9.545425,7.735144,9.070234,1.776817,-3.816838,-0.003650,6.196067
0.010000,9.562748,7.733660,9.087621,1.738650,-3.816669,0.016849,6.199366
0.010000,9.579696,7.732264,9.104625,1.700487,-3.816310,0.035895,6.202591
0.010000,9.596267,7.730952,9.121249,1.662329,-3.815779,0.053156,6.205740
0.010000,9.612462,7.729720,9.137491,1.624178,-3.815084,0.069458,6.208815
0.010000,9.628280,7.728565,9.153351,1.586036,-3.814243,0.084091,6.211816
0.010000,9.643722,7.727484,9.168830,1.547903,-3.813266,0.097751,6.214742
0.010000,9.658785,7.726473,9.183928,1.509782,-3.812164,0.110163,6.217594
0.010000,9.673472,7.725529,9.198644,1.471672,-3.810951,0.121369,6.220371
0.010000,9.687781,7.724648,9.212980,1.433576,-3.809640,0.131020,6.223075
0.010000,9.701711,7.723828,9.226935,1.395493,-3.808237,0.140303,6.225705
0.010000,9.715264,7.723066,9.240509,1.357426,-3.806762,0.147564,6.228261
0.010000,9.728439,7.722358,9.253703,1.319374,-3.805212,0.154954,6.230743
0.010000,9.741235,7.721701,9.266517,1.281338,-3.803608,0.160395,6.233152
0.010000,9.753654,7.721094,9.278950,1.243318,-3.801955,0.165269,6.235487
0.010000,9.765694,7.720533,9.291003,1.205315,-3.800263,0.169223,6.237750
0.010000,9.777356,7.720016,9.302676,1.167330,-3.798540,0.172299,6.239939
0.010000,9.788641,7.719539,9.313972,1.129541,-3.778900,1.964032,6.242056
0.010000,9.799555,7.719101,9.324894,1.092258,-3.728330,5.056994,6.244101
0.010000,9.810103,7.718699,9.335450,1.055610,-3.664756,6.357416,6.246077
0.010000,9.820293,7.718331,9.345646,1.019598,-3.601222,6.353403,6.247983
0.010000,9.830129,7.717993,9.355488,0.984220,-3.537739,6.348330,6.249822
0.010000,9.839619,7.717685,9.364983,0.949477,-3.474308,6.343095,6.251595
0.010000,9.848768,7.717404,9.374137,0.915368,-3.410928,6.337975,6.253303
0.010000,9.857583,7.717147,9.382956,0.881892,-3.347611,6.331663,6.254948
0.010000,9.866071,7.716914,9.391446,0.849048,-3.284351,6.325983,6.256530
0.010000,9.874236,7.716703,9.399615,0.816837,-3.221153,6.319840,6.258051
0.010000,9.882087,7.716511,9.407467,0.785257,-3.158017,6.313601,6.259512
0.010000,9.889628,7.716338,9.415010,0.754307,-3.094948,6.306914,6.260915
0.010000,9.896866,7.716182,9.422250,0.723988,-3.031939,6.300901,6.262261
0.010000,9.903807,7.716041,9.429193,0.694298,-2.968996,6.294325,6.263551
0.010000,9.910459,7.715914,9.435846,0.665237,-2.906116,6.287965,6.264786
0.010000,9.916826,7.715801,9.442214,0.636804,-2.843299,6.281665,6.265968
0.010000,9.922915,7.715700,9.448304,0.608998,-2.780552,6.274767,6.267097
0.010000,9.928732,7.715609,9.454122,0.581820,-2.717856,6.269604,6.268176
0.010000,9.934284,7.715529,9.459674,0.555267,-2.655228,6.262743,6.269205
0.010000,9.939577,7.715457,9.464968,0.529341,-2.592661,6.256660,6.270185
0.010000,9.944617,7.715394,9.470008,0.504039,-2.530148,6.251361,6.271118
0.010000,9.949411,7.715338,9.474802,0.479362,-2.467694,6.245416,6.272005
0.010000,9.953963,7.715289,9.479355,0.455309,-2.405296,6.239783,6.272848
0.010000,9.958282,7.715246,9.483674,0.431880,-2.342953,6.234338,6.273646
0.010000,9.962372,7.715209,9.487765,0.409073,-2.280658,6.229469,6.274402
0.010000,9.966241,7.715176,9.491633,0.386889,-2.218415,6.224319,6.275117
0.010000,9.969894,7.715148,9.495287,0.365327,-2.156218,6.219627,6.275792
0.010000,9.973338,7.715124,9.498731,0.344386,-2.094073,6.214544,6.276428
0.010000,9.976579,7.715103,9.501971,0.324067,-2.031963,6.210973,6.277026
0.010000,9.979622,7.715085,9.505015,0.304368,-1.969903,6.206033,6.277588
0.010000,9.982475,7.715070,9.507868,0.285289,-1.907877,6.202617,6.278114
0.010000,9.985144,7.715057,9.510536,0.266830,-1.845891,6.198527,6.278606
0.010000,9.987633,7.715046,9.513026,0.248991,-1.783941,6.194998,6.279065
0.010000,9.989951,7.715037,9.515344,0.231770,-1.722024,6.191729,6.279493
0.010000,9.992103,7.715029,9.517495,0.215169,-1.660139,6.188545,6.279889
0.010000,9.994095,7.715023,9.519487,0.199186,-1.598283,6.185529,6.280256
0.010000,9.995933,7.715018,9.521325,0.183822,-1.536454,6.182956,6.280595
0.010000,9.997624,7.715014,9.523016,0.169075,-1.474655,6.179924,6.280907
0.010000,9.999173,7.715011,9.524566,0.154946,-1.412873,6.178116,6.281192
0.010000,10.000587,7.715008,9.525980,0.141435,-1.351117,6.175653,6.281453
0.010000,10.001873,7.715006,9.527265,0.128541,-1.289381,6.173630,6.281689
0.010000,10.003035,7.715004,9.528428,0.116265,-1.227663,6.171778,6.281903
0.010000,10.004081,7.715003,9.529474,0.104605,-1.165962,6.170108,6.282096
0.010000,10.005017,7.715002,9.530410,0.093562,-1.104275,6.168649,6.282268
0.010000,10.005848,7.715002,9.531241,0.083136,-1.042601,6.167429,6.282421
0.010000,10.006582,7.715001,9.531974,0.073327,-0.980944,6.165691,6.282556
0.010000,10.007223,7.715001,9.532616,0.064134,-0.919292,6.165186,6.282674
0.010000,10.007779,7.715000,9.533171,0.055557,-0.857653,6.163957,6.282777
0.010000,10.008255,7.715000,9.533647,0.047597,-0.796023,6.162950,6.282864
0.010000,10.008657,7.715000,9.534050,0.040253,-0.734397,6.162625,6.282938
0.010000,10.008992,7.715000,9.534385,0.033525,-0.672779,6.161795,6.283000
0.010000,10.009267,7.715000,9.534659,0.027414,-0.611168,6.161131,6.283050
0.010000,10.009486,7.715000,9.534878,0.021918,-0.549556,6.161172,6.283091
0.010000,10.009656,7.715000,9.535049,0.017039,-0.487956,6.160018,6.283122
0.010000,10.009784,7.715000,9.535176,0.012775,-0.426349,6.160715,6.283146
0.010000,10.009875,7.715000,9.535268,0.009128,-0.364748,6.160020,6.283162
0.010000,10.009936,7.715000,9.535329,0.006096,-0.303154,6.159442,6.283174
0.010000,10.009973,7.715000,9.535366,0.003681,-0.241551,6.160314,6.283180
0.010000,10.009992,7.715000,9.535384,0.001881,-0.179956,6.159500,6.283184
0.010000,10.009999,7.715000,9.535391,0.000697,-0.118360,6.159615,6.283185
0.010000,10.010000,7.715000,9.535393,0.000130,-0.056763,6.159667,0.000000
0.010000,10.010000,7.715000,9.535393,0.000000,-0.012982,4.378070,0.000000
